001白井市役所,140.056011602283,35.791469543646,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424778909627.html
002白井聖仁会病院,140.0547198,35.7908081,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424785601879.html
003念仏塚,140.050055421889,35.7870927783714,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/nagyo/1424781059115.html
004七次,140.044597126544,35.7898404893497,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/nagyo/1424781193674.html
005清水口3丁目,140.039266571403,35.791037126813,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424781455252.html
006清水口小学校,140.034036263824,35.7898818280352,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424781851702.html
007西白井駅,140.031264536083,35.7853480427394,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/nagyo/1424781943984.html
008大山口中学校,140.022144019604,35.7868333142653,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/agyo/1424782396453.html
009中木戸公園前,140.025616809726,35.7862156557365,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/nagyo/1424782274475.html
010グランピア西白井前,140.025578923523,35.7862580842169,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/kagyo/1424782159807.html
011けやき台,140.032583847642,35.7830106081241,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/kagyo/1424784366942.html
012大松,140.02712789923,35.7806589609575,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/tagyou/1425038645438.html
013大松集会場,140.022022649646,35.781071306619,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/tagyou/1425038694608.html
014新鎌ヶ谷駅,139.999807924032,35.7800526783928,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424784703468.html
015鎌ヶ谷総合病院,139.997023791075,35.7770522052325,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/kagyo/1424785178804.html
016笹塚,140.055493935943,35.7857777707367,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424785315602.html
017南山県営住宅,140.062482766807,35.7825898408346,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/magyo/1424785423292.html
018南山中学校,140.059339888394,35.7803570442421,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/magyo/1424785530492.html
019白井高校入口,140.054014027119,35.7795682474127,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1501658484576.html
020池の上,140.052476786077,35.7786078087072,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/agyo/1424848481176.html
021池の上小学校,140.04928227514,35.7768770313312,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/agyo/1424848361608.html
022池の上3丁目,140.046453885734,35.777558684124,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/agyo/1424848172875.html
023堀込3丁目,140.048329420388,35.7795902794303,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/hagyo/1424847931493.html
024堀込2丁目4番,140.052435547113,35.7802710929675,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/hagyo/1424785709488.html
025白井駅南口,140.054238662124,35.783870087069,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424785772587.html
026第一小学校,140.056063570082,35.7936005899676,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/tagyou/1424785927920.html
027天神前,140.059003941715,35.7957949422859,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/tagyou/1424786101702.html
028白井コミュニティセンター,140.062298364937,35.797742314625,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424786245841.html
029奥澤整形外科医院,140.066711604595,35.8005872797076,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/agyo/1424786362897.html
030神々廻坂下,140.068479515612,35.8019004107389,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424786498500.html
031市民プール,140.071251243353,35.8071701197702,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424786593539.html
032白井運動公園,140.072451531887,35.8127929324613,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/sagyo/1424786692373.html
033高橋植物園,140.072962157428,35.8040741400989,http://www.city.shiroi.chiba.jp/kurashi/norimono/nashigo/teiryujo/50on/tagyou/1424786783272.html
